x	xend	y	yend	tooltip	showSelected
0.712044105173876	0.712044105173876	0.0718181818181818	0.0454545454545455	Williams	Chr01
0.719754799907472	0.719754799907472	0.0712121212121212	0.0454545454545455	Dillon	Chr01
0.727465494641067	0.727465494641067	0.0709090909090909	0.0454545454545455	Calland	Chr01
0.735176189374663	0.735176189374663	0.0706060606060606	0.0454545454545455	NC Roy	Chr01
0.742886884108258	0.742886884108258	0.0706060606060606	0.0454545454545455	Wayne	Chr01
0.750597578841854	0.750597578841854	0.0706060606060606	0.0454545454545455	Williams 82	Chr01
0.758308273575449	0.758308273575449	0.0703030303030303	0.0454545454545455	Pella	Chr01
0.766018968309045	0.766018968309045	0.07	0.0454545454545455	York	Chr01
0.77372966304264	0.77372966304264	0.0696969696969697	0.0454545454545455	Blackhawk	Chr01
0.781440357776236	0.781440357776236	0.0696969696969697	0.0454545454545455	NC Raleigh	Chr01
0.789151052509831	0.789151052509831	0.0693939393939394	0.0454545454545455	Adams	Chr01
0.796861747243427	0.796861747243427	0.0693939393939394	0.0454545454545455	Cumberland	Chr01
0.804572441977022	0.804572441977022	0.0693939393939394	0.0454545454545455	Kent	Chr01
0.812283136710618	0.812283136710618	0.0687878787878788	0.0454545454545455	Corsoy	Chr01
0.819993831444213	0.819993831444213	0.0687878787878788	0.0454545454545455	Oakland	Chr01
0.827704526177809	0.827704526177809	0.0687878787878788	0.0454545454545455	Woodworth	Chr01
0.835415220911404	0.835415220911404	0.0687878787878788	0.0454545454545455	Zane	Chr01
0.843125915645	0.843125915645	0.0684848484848485	0.0454545454545455	Davis	Chr01
0.850836610378595	0.850836610378595	0.0684848484848485	0.0454545454545455	Shelby	Chr01
0.858547305112191	0.858547305112191	0.0681818181818182	0.0454545454545455	Anderson	Chr01
0.866257999845786	0.866257999845786	0.0681818181818182	0.0454545454545455	Brim	Chr01
0.873968694579382	0.873968694579382	0.0681818181818182	0.0454545454545455	Chippewa	Chr01
0.881679389312977	0.881679389312977	0.0675757575757576	0.0454545454545455	A3127	Chr01
0.889390084046573	0.889390084046573	0.0675757575757576	0.0454545454545455	Mukden	Chr01
0.897100778780168	0.897100778780168	0.066969696969697	0.0454545454545455	Ogden	Chr01
0.904811473513764	0.904811473513764	0.066969696969697	0.0454545454545455	Ransom	Chr01
0.912522168247359	0.912522168247359	0.0645454545454545	0.0454545454545455	Clark	Chr01
0.920232862980955	0.920232862980955	0.0645454545454545	0.0454545454545455	Volstate	Chr01
0.92794355771455	0.92794355771455	0.0642424242424242	0.0454545454545455	Merit	Chr01
0.935654252448146	0.935654252448146	0.0642424242424242	0.0454545454545455	Roanoke	Chr01
0.943364947181741	0.943364947181741	0.0627272727272727	0.0454545454545455	Young	Chr01
0.951075641915337	0.951075641915337	0.056969696969697	0.0454545454545455	Mandarin	Chr01
0.0489243580846634	0.0489243580846634	0.592727272727273	0.0454545454545455	Magellan	Chr02
0.0566350528182589	0.0566350528182589	0.479090909090909	0.0454545454545455	LD02-9050	Chr02
0.0643457475518544	0.0643457475518544	0.453636363636364	0.0454545454545455	S06-13640	Chr02
0.0720564422854499	0.0720564422854499	0.384848484848485	0.0454545454545455	Maverick	Chr02
0.0797671370190454	0.0797671370190454	0.323030303030303	0.0454545454545455	LG97-7012	Chr02
0.0874778317526409	0.0874778317526409	0.283636363636364	0.0454545454545455	LG98-1605	Chr02
0.0951885264862364	0.0951885264862364	0.250606060606061	0.0454545454545455	Skylla	Chr02
0.102899221219832	0.102899221219832	0.231818181818182	0.0454545454545455	LG94-1128	Chr02
0.110609915953427	0.110609915953427	0.228181818181818	0.0454545454545455	LD01-5907	Chr02
0.118320610687023	0.118320610687023	0.225757575757576	0.0454545454545455	LG90-2550	Chr02
0.126031305420618	0.126031305420618	0.221515151515152	0.0454545454545455	NE3001	Chr02
0.133742000154214	0.133742000154214	0.192727272727273	0.0454545454545455	LG04-6000	Chr02
0.141452694887809	0.141452694887809	0.17969696969697	0.0454545454545455	LG00-3372	Chr02
0.149163389621405	0.149163389621405	0.179090909090909	0.0454545454545455	LD02-4485	Chr02
0.156874084355	0.156874084355	0.161818181818182	0.0454545454545455	LG94-1906	Chr02
0.164584779088596	0.164584779088596	0.142424242424242	0.0454545454545455	Lee	Chr02
0.172295473822191	0.172295473822191	0.140606060606061	0.0454545454545455	CL0J173-6-8	Chr02
0.180006168555787	0.180006168555787	0.132424242424242	0.0454545454545455	Ford	Chr02
0.187716863289382	0.187716863289382	0.116060606060606	0.0454545454545455	PI574486	Chr02
0.195427558022978	0.195427558022978	0.114545454545455	0.0454545454545455	LG05-4317	Chr02
0.203138252756573	0.203138252756573	0.113939393939394	0.0454545454545455	PI507681B	Chr02
0.210848947490169	0.210848947490169	0.111818181818182	0.0454545454545455	Essex	Chr02
0.218559642223764	0.218559642223764	0.111212121212121	0.0454545454545455	Harosoy	Chr02
0.22627033695736	0.22627033695736	0.110909090909091	0.0454545454545455	LG05-4464	Chr02
0.233981031690955	0.233981031690955	0.107878787878788	0.0454545454545455	Lawrence	Chr02
0.241691726424551	0.241691726424551	0.107575757575758	0.0454545454545455	PI398881	Chr02
0.249402421158146	0.249402421158146	0.103939393939394	0.0454545454545455	LG05-4832	Chr02
0.257113115891742	0.257113115891742	0.103939393939394	0.0454545454545455	PI404188A	Chr02
0.264823810625337	0.264823810625337	0.103636363636364	0.0454545454545455	Hagood	Chr02
0.272534505358933	0.272534505358933	0.103333333333333	0.0454545454545455	Prohio	Chr02
0.280245200092528	0.280245200092528	0.102727272727273	0.0454545454545455	HS6-3976	Chr02
0.287955894826124	0.287955894826124	0.101818181818182	0.0454545454545455	5M20-2-5-2	Chr02
0.295666589559719	0.295666589559719	0.101212121212121	0.0454545454545455	LG92-1255	Chr02
0.303377284293315	0.303377284293315	0.10030303030303	0.0454545454545455	LG04-4717	Chr02
0.31108797902691	0.31108797902691	0.0993939393939394	0.0454545454545455	TN05-3027	Chr02
0.318798673760506	0.318798673760506	0.0990909090909091	0.0454545454545455	LG05-4292	Chr02
0.326509368494101	0.326509368494101	0.0987878787878788	0.0454545454545455	PI561370	Chr02
0.334220063227697	0.334220063227697	0.0972727272727273	0.0454545454545455	CL0J095-4-6	Chr02
0.341930757961292	0.341930757961292	0.0951515151515152	0.0454545454545455	PI518751	Chr02
0.349641452694888	0.349641452694888	0.0945454545454545	0.0454545454545455	LD00-3309	Chr02
0.357352147428483	0.357352147428483	0.0945454545454545	0.0454545454545455	PI437169B	Chr02
0.365062842162079	0.365062842162079	0.093030303030303	0.0454545454545455	LG03-2979	Chr02
0.372773536895674	0.372773536895674	0.0921212121212121	0.0454545454545455	Dunfield	Chr02
0.38048423162927	0.38048423162927	0.0896969696969697	0.0454545454545455	Clemson	Chr02
0.388194926362865	0.388194926362865	0.086969696969697	0.0454545454545455	NC Roy	Chr02
0.395905621096461	0.395905621096461	0.0866666666666667	0.0454545454545455	Hill	Chr02
0.403616315830056	0.403616315830056	0.0857575757575758	0.0454545454545455	Capital	Chr02
0.411327010563652	0.411327010563652	0.0848484848484849	0.0454545454545455	Forrest	Chr02
0.419037705297247	0.419037705297247	0.0845454545454545	0.0454545454545455	Perry	Chr02
0.426748400030843	0.426748400030843	0.0845454545454545	0.0454545454545455	PI427136	Chr02
0.434459094764438	0.434459094764438	0.0836363636363636	0.0454545454545455	Ogden	Chr02
0.442169789498034	0.442169789498034	0.0836363636363636	0.0454545454545455	U03-100612	Chr02
0.449880484231629	0.449880484231629	0.0824242424242424	0.0454545454545455	4J105-3-4	Chr02
0.457591178965225	0.457591178965225	0.0821212121212121	0.0454545454545455	Brim	Chr02
0.46530187369882	0.46530187369882	0.0821212121212121	0.0454545454545455	Hawkeye	Chr02
0.473012568432416	0.473012568432416	0.0821212121212121	0.0454545454545455	Tracy	Chr02
0.480723263166011	0.480723263166011	0.0809090909090909	0.0454545454545455	Bonus	Chr02
0.488433957899607	0.488433957899607	0.0803030303030303	0.0454545454545455	Harcor	Chr02
0.496144652633202	0.496144652633202	0.0803030303030303	0.0454545454545455	Richland	Chr02
0.503855347366798	0.503855347366798	0.0796969696969697	0.0454545454545455	Gasoy 17	Chr02
0.511566042100393	0.511566042100393	0.0793939393939394	0.0454545454545455	Kanro	Chr02
0.519276736833989	0.519276736833989	0.0787878787878788	0.0454545454545455	Mukden	Chr02
0.526987431567584	0.526987431567584	0.0784848484848485	0.0454545454545455	Braxton	Chr02
0.53469812630118	0.53469812630118	0.0775757575757576	0.0454545454545455	Tokyo	Chr02
0.542408821034775	0.542408821034775	0.076969696969697	0.0454545454545455	Davis	Chr02
0.550119515768371	0.550119515768371	0.0766666666666667	0.0454545454545455	Ralsoy	Chr02
0.557830210501966	0.557830210501966	0.0763636363636364	0.0454545454545455	Young	Chr02
0.565540905235562	0.565540905235562	0.0760606060606061	0.0454545454545455	Jackson	Chr02
0.573251599969157	0.573251599969157	0.0757575757575758	0.0454545454545455	Cook	Chr02
0.580962294702753	0.580962294702753	0.0754545454545455	0.0454545454545455	Chippewa	Chr02
0.588672989436348	0.588672989436348	0.0751515151515151	0.0454545454545455	Pickett	Chr02
0.596383684169944	0.596383684169944	0.0751515151515151	0.0454545454545455	S-100	Chr02
0.604094378903539	0.604094378903539	0.0748484848484848	0.0454545454545455	Corsoy	Chr02
0.611805073637135	0.611805073637135	0.0745454545454545	0.0454545454545455	CNS	Chr02
0.61951576837073	0.61951576837073	0.0745454545454545	0.0454545454545455	Holladay	Chr02
0.627226463104326	0.627226463104326	0.0736363636363636	0.0454545454545455	Lincoln	Chr02
0.634937157837921	0.634937157837921	0.0736363636363636	0.0454545454545455	PI 88.788	Chr02
0.642647852571517	0.642647852571517	0.0733333333333333	0.0454545454545455	Amsoy	Chr02
0.650358547305112	0.650358547305112	0.0733333333333333	0.0454545454545455	Dorman	Chr02
0.658069242038708	0.658069242038708	0.0733333333333333	0.0454545454545455	S06-130640-2	Chr02
0.665779936772303	0.665779936772303	0.073030303030303	0.0454545454545455	NC Raleigh	Chr02
0.673490631505899	0.673490631505899	0.0727272727272727	0.0454545454545455	Ransom	Chr02
0.681201326239494	0.681201326239494	0.0721212121212121	0.0454545454545455	Beeson	Chr02
0.68891202097309	0.68891202097309	0.0721212121212121	0.0454545454545455	Bragg	Chr02
0.696622715706685	0.696622715706685	0.0721212121212121	0.0454545454545455	Roanoke	Chr02
0.704333410440281	0.704333410440281	0.0721212121212121	0.0454545454545455	York	Chr02
0.712044105173876	0.712044105173876	0.0718181818181818	0.0454545454545455	Amcor	Chr02
0.719754799907472	0.719754799907472	0.0715151515151515	0.0454545454545455	Hood	Chr02
0.727465494641067	0.727465494641067	0.0715151515151515	0.0454545454545455	IA3023	Chr02
0.735176189374663	0.735176189374663	0.0712121212121212	0.0454545454545455	Dillon	Chr02
0.742886884108258	0.742886884108258	0.0709090909090909	0.0454545454545455	Hutcheson	Chr02
0.750597578841854	0.750597578841854	0.0709090909090909	0.0454545454545455	Kent	Chr02
0.758308273575449	0.758308273575449	0.0709090909090909	0.0454545454545455	Merit	Chr02
0.766018968309045	0.766018968309045	0.07	0.0454545454545455	Illini	Chr02
0.77372966304264	0.77372966304264	0.07	0.0454545454545455	LG03-3191	Chr02
0.781440357776236	0.781440357776236	0.0693939393939394	0.0454545454545455	Haberlandt	Chr02
0.789151052509831	0.789151052509831	0.0693939393939394	0.0454545454545455	Volstate	Chr02
0.796861747243427	0.796861747243427	0.0690909090909091	0.0454545454545455	Anderson	Chr02
0.804572441977022	0.804572441977022	0.0687878787878788	0.0454545454545455	Douglas	Chr02
0.812283136710618	0.812283136710618	0.0678787878787879	0.0454545454545455	Calland	Chr02
0.819993831444213	0.819993831444213	0.0675757575757576	0.0454545454545455	A.K. (Harrow)	Chr02
0.827704526177809	0.827704526177809	0.0675757575757576	0.0454545454545455	PI 180.501	Chr02
0.835415220911404	0.835415220911404	0.066969696969697	0.0454545454545455	A3127	Chr02
0.843125915645	0.843125915645	0.066969696969697	0.0454545454545455	Blackhawk	Chr02
0.850836610378595	0.850836610378595	0.0645454545454545	0.0454545454545455	Adams	Chr02
0.858547305112191	0.858547305112191	0.063030303030303	0.0454545454545455	Shelby	Chr02
0.866257999845786	0.866257999845786	0.0627272727272727	0.0454545454545455	Centennial	Chr02
0.873968694579382	0.873968694579382	0.0606060606060606	0.0454545454545455	Mandarin	Chr02
0.881679389312977	0.881679389312977	0.0581818181818182	0.0454545454545455	Zane	Chr02
0.889390084046573	0.889390084046573	0.056969696969697	0.0454545454545455	Clark	Chr02
0.897100778780168	0.897100778780168	0.056969696969697	0.0454545454545455	Oakland	Chr02
0.904811473513764	0.904811473513764	0.0560606060606061	0.0454545454545455	Pella	Chr02
0.912522168247359	0.912522168247359	0.0554545454545455	0.0454545454545455	5601T	Chr02
0.920232862980955	0.920232862980955	0.0551515151515152	0.0454545454545455	Williams 82	Chr02
0.92794355771455	0.92794355771455	0.0548484848484848	0.0454545454545455	Williams	Chr02
0.935654252448146	0.935654252448146	0.0542424242424242	0.0454545454545455	Woodworth	Chr02
0.943364947181741	0.943364947181741	0.0539393939393939	0.0454545454545455	Cumberland	Chr02
0.951075641915337	0.951075641915337	0.0518181818181818	0.0454545454545455	Wayne	Chr02
0.0489243580846634	0.0489243580846634	0.598181818181818	0.0454545454545455	Magellan	Chr03
0.0566350528182589	0.0566350528182589	0.513939393939394	0.0454545454545455	S06-13640	Chr03
0.0643457475518544	0.0643457475518544	0.474848484848485	0.0454545454545455	LD02-9050	Chr03
0.0720564422854499	0.0720564422854499	0.466363636363636	0.0454545454545455	LG97-7012	Chr03
0.0797671370190454	0.0797671370190454	0.375151515151515	0.0454545454545455	Maverick	Chr03
0.0874778317526409	0.0874778317526409	0.367272727272727	0.0454545454545455	Skylla	Chr03
0.0951885264862364	0.0951885264862364	0.331515151515152	0.0454545454545455	LG94-1128	Chr03
0.102899221219832	0.102899221219832	0.328181818181818	0.0454545454545455	LG98-1605	Chr03
0.110609915953427	0.110609915953427	0.288181818181818	0.0454545454545455	LD01-5907	Chr03
0.118320610687023	0.118320610687023	0.286060606060606	0.0454545454545455	NE3001	Chr03
0.126031305420618	0.126031305420618	0.272727272727273	0.0454545454545455	LG04-6000	Chr03
0.133742000154214	0.133742000154214	0.268787878787879	0.0454545454545455	LG90-2550	Chr03
0.141452694887809	0.141452694887809	0.265454545454545	0.0454545454545455	LG00-3372	Chr03
0.149163389621405	0.149163389621405	0.243333333333333	0.0454545454545455	HS6-3976	Chr03
0.156874084355	0.156874084355	0.242121212121212	0.0454545454545455	PI507681B	Chr03
0.164584779088596	0.164584779088596	0.237878787878788	0.0454545454545455	LD02-4485	Chr03
0.172295473822191	0.172295473822191	0.231818181818182	0.0454545454545455	PI574486	Chr03
0.180006168555787	0.180006168555787	0.230606060606061	0.0454545454545455	Ford	Chr03
0.187716863289382	0.187716863289382	0.225757575757576	0.0454545454545455	LG94-1906	Chr03
0.195427558022978	0.195427558022978	0.225757575757576	0.0454545454545455	PI404188A	Chr03
0.203138252756573	0.203138252756573	0.225454545454545	0.0454545454545455	PI398881	Chr03
0.210848947490169	0.210848947490169	0.215757575757576	0.0454545454545455	LG05-4317	Chr03
0.218559642223764	0.218559642223764	0.213939393939394	0.0454545454545455	PI561370	Chr03
0.22627033695736	0.22627033695736	0.213333333333333	0.0454545454545455	LG05-4292	Chr03
0.233981031690955	0.233981031690955	0.212727272727273	0.0454545454545455	LG03-3191	Chr03
0.241691726424551	0.241691726424551	0.212121212121212	0.0454545454545455	CL0J173-6-8	Chr03
0.249402421158146	0.249402421158146	0.207878787878788	0.0454545454545455	S-100	Chr03
0.257113115891742	0.257113115891742	0.206363636363636	0.0454545454545455	Ralsoy	Chr03
0.264823810625337	0.264823810625337	0.206060606060606	0.0454545454545455	PI518751	Chr03
0.272534505358933	0.272534505358933	0.203333333333333	0.0454545454545455	Prohio	Chr03
0.280245200092528	0.280245200092528	0.201212121212121	0.0454545454545455	Lawrence	Chr03
0.287955894826124	0.287955894826124	0.199393939393939	0.0454545454545455	Capital	Chr03
0.295666589559719	0.295666589559719	0.194242424242424	0.0454545454545455	Hood	Chr03
0.303377284293315	0.303377284293315	0.193939393939394	0.0454545454545455	Lee	Chr03
0.31108797902691	0.31108797902691	0.193636363636364	0.0454545454545455	Lincoln	Chr03
0.318798673760506	0.318798673760506	0.191515151515152	0.0454545454545455	Illini	Chr03
0.326509368494101	0.326509368494101	0.190909090909091	0.0454545454545455	Woodworth	Chr03
0.334220063227697	0.334220063227697	0.19030303030303	0.0454545454545455	Shelby	Chr03
0.341930757961292	0.341930757961292	0.18969696969697	0.0454545454545455	Chippewa	Chr03
0.349641452694888	0.349641452694888	0.189393939393939	0.0454545454545455	S06-130640-2	Chr03
0.357352147428483	0.357352147428483	0.188787878787879	0.0454545454545455	LG92-1255	Chr03
0.365062842162079	0.365062842162079	0.188484848484848	0.0454545454545455	A.K. (Harrow)	Chr03
0.372773536895674	0.372773536895674	0.186363636363636	0.0454545454545455	CL0J095-4-6	Chr03
0.38048423162927	0.38048423162927	0.183636363636364	0.0454545454545455	Perry	Chr03
0.388194926362865	0.388194926362865	0.180909090909091	0.0454545454545455	NC Roy	Chr03
0.395905621096461	0.395905621096461	0.180606060606061	0.0454545454545455	Haberlandt	Chr03
0.403616315830056	0.403616315830056	0.18030303030303	0.0454545454545455	TN05-3027	Chr03
0.411327010563652	0.411327010563652	0.18	0.0454545454545455	LG05-4832	Chr03
0.419037705297247	0.419037705297247	0.177575757575758	0.0454545454545455	A3127	Chr03
0.426748400030843	0.426748400030843	0.174545454545455	0.0454545454545455	Jackson	Chr03
0.434459094764438	0.434459094764438	0.174545454545455	0.0454545454545455	Mukden	Chr03
0.442169789498034	0.442169789498034	0.173939393939394	0.0454545454545455	Brim	Chr03
0.449880484231629	0.449880484231629	0.172727272727273	0.0454545454545455	Holladay	Chr03
0.457591178965225	0.457591178965225	0.171818181818182	0.0454545454545455	Kanro	Chr03
0.46530187369882	0.46530187369882	0.171515151515152	0.0454545454545455	Braxton	Chr03
0.473012568432416	0.473012568432416	0.171515151515152	0.0454545454545455	Harosoy	Chr03
0.480723263166011	0.480723263166011	0.171212121212121	0.0454545454545455	Hagood	Chr03
0.488433957899607	0.488433957899607	0.170909090909091	0.0454545454545455	U03-100612	Chr03
0.496144652633202	0.496144652633202	0.170909090909091	0.0454545454545455	Young	Chr03
0.503855347366798	0.503855347366798	0.17	0.0454545454545455	5M20-2-5-2	Chr03
0.511566042100393	0.511566042100393	0.169393939393939	0.0454545454545455	Douglas	Chr03
0.519276736833989	0.519276736833989	0.168484848484848	0.0454545454545455	Gasoy 17	Chr03
0.526987431567584	0.526987431567584	0.168484848484848	0.0454545454545455	LG04-4717	Chr03
0.53469812630118	0.53469812630118	0.167878787878788	0.0454545454545455	Cook	Chr03
0.542408821034775	0.542408821034775	0.166060606060606	0.0454545454545455	Davis	Chr03
0.550119515768371	0.550119515768371	0.164848484848485	0.0454545454545455	Harcor	Chr03
0.557830210501966	0.557830210501966	0.164545454545455	0.0454545454545455	Roanoke	Chr03
0.565540905235562	0.565540905235562	0.163636363636364	0.0454545454545455	Bragg	Chr03
0.573251599969157	0.573251599969157	0.163030303030303	0.0454545454545455	4J105-3-4	Chr03
0.580962294702753	0.580962294702753	0.163030303030303	0.0454545454545455	Tokyo	Chr03
0.588672989436348	0.588672989436348	0.162727272727273	0.0454545454545455	PI437169B	Chr03
0.596383684169944	0.596383684169944	0.162121212121212	0.0454545454545455	LG05-4464	Chr03
0.604094378903539	0.604094378903539	0.160606060606061	0.0454545454545455	Kent	Chr03
0.611805073637135	0.611805073637135	0.158484848484848	0.0454545454545455	LD00-3309	Chr03
0.61951576837073	0.61951576837073	0.158181818181818	0.0454545454545455	Hawkeye	Chr03
0.627226463104326	0.627226463104326	0.157878787878788	0.0454545454545455	LG03-2979	Chr03
0.634937157837921	0.634937157837921	0.155151515151515	0.0454545454545455	Volstate	Chr03
0.642647852571517	0.642647852571517	0.153939393939394	0.0454545454545455	Ogden	Chr03
0.650358547305112	0.650358547305112	0.153939393939394	0.0454545454545455	PI427136	Chr03
